,title,description,word_timestamp,url
2437,Data citation,encouraging data sharing and also by increasing the prestige of people who share. Data citation is an emerging topic in computer science and it has been,"6 KB (776 words) - 19:40, 20 April 2021",https://en.wikipedia.org/wiki/Data_citation
2438,University of Illinois Department of Computer Science,Science (M.S.) in Computer Science Professional Masters of Computer Science (M.C.S.) Online MCS is offered in partnership with Coursera. MCS in Data Science(MCS-DS),"20 KB (2,122 words) - 15:50, 19 April 2021",https://en.wikipedia.org/wiki/University_of_Illinois_Department_of_Computer_Science
2439,Record (computer science),"In computer science, a record (also called a structure, struct, or compound data) is a basic data structure. Records in a database or spreadsheet are","19 KB (2,428 words) - 06:56, 1 May 2021",https://en.wikipedia.org/wiki/Record_(computer_science)
2440,Bubacarr Bah,Bah is a Gambian mathematician and chair of Data Science at the African Institute for Mathematical Sciences (AIMS). He is an assistant professor at Stellenbosch,"9 KB (759 words) - 17:53, 28 April 2021",https://en.wikipedia.org/wiki/Bubacarr_Bah
2441,IMDb,registration process is necessary to contribute information to the site. Most data in the database is provided by volunteer contributors. The site enables registered,"40 KB (4,462 words) - 23:04, 30 April 2021",https://en.wikipedia.org/wiki/IMDb
2442,Our World in Data,"pandemic. Our World in Data is cited in academic scientific journals, medicine and global health journals, and social science journals. The BBC and publications","17 KB (1,647 words) - 21:20, 3 May 2021",https://en.wikipedia.org/wiki/Our_World_in_Data
2443,Tidyverse,"Bradley (2016-11-17). Data wrangling with R. Cham. ISBN 9783319455990. OCLC 964404346. Hadley, Wickham (2017). R for data science : import, tidy, transform","4 KB (335 words) - 04:11, 31 December 2020",https://en.wikipedia.org/wiki/Tidyverse
2444,Woz U,"Education. Woz U offers courses in Software Development, Cyber Security and Data Science that lasts approximately 33 weeks, with one to two hours of lectures","7 KB (613 words) - 01:37, 1 February 2021",https://en.wikipedia.org/wiki/Woz_U
2445,Economic data,"Sciences, pp. 4114–4121. Abstract. • Referred to in the Journal of Economic Literature classification codes under JEL: C8 – Data Collection and Data Estimation","15 KB (1,500 words) - 12:21, 25 March 2021",https://en.wikipedia.org/wiki/Economic_data
2446,Spatial data infrastructure,"A spatial data infrastructure (SDI) is a data infrastructure implementing a framework of geographic data, metadata, users and tools that are interactively","11 KB (826 words) - 18:00, 3 March 2021",https://en.wikipedia.org/wiki/Spatial_data_infrastructure
2447,Purely functional data structure,"In computer science, a purely functional data structure is a data structure that can be implemented in a purely functional language. The main difference","11 KB (1,394 words) - 23:51, 13 March 2021",https://en.wikipedia.org/wiki/Purely_functional_data_structure
2448,Data sonification,"the sound of a neutron star"". Science. Hermann, T; Ritter, H. ""Listen to your Data: Model-Based Sonification for Data Analysis"". Advances in intelligent","3 KB (286 words) - 04:57, 6 December 2020",https://en.wikipedia.org/wiki/Data_sonification
2449,Norwegian Centre for Research Data,community of Norway. Until 1 March 2016 it was known as Norwegian Social Science Data Services. The agency is owned by the Ministry of Education and Research,"2 KB (191 words) - 06:08, 9 May 2020",https://en.wikipedia.org/wiki/Norwegian_Centre_for_Research_Data
2450,Hexane (data page),source and follow its directions. MSDS Search Engine Science Stuff Fisher Scientific. Table data obtained from CRC Handbook of Chemistry and Physics 44th,"10 KB (134 words) - 02:34, 12 April 2020",https://en.wikipedia.org/wiki/Hexane_(data_page)
2451,Google Trends,"2016. Estimating suicide occurrence statistics using Google Trends. EPJ data science, 5(1), p.32. Bousquet, Jean, Robyn E. O'Hehir, Josep M. Anto, Gennaro","31 KB (3,393 words) - 16:20, 3 May 2021",https://en.wikipedia.org/wiki/Google_Trends
2452,Informatics (disambiguation),"hardware Information science, an interdisciplinary study of information Data science, the field related to data analysis and data engineering Information","2 KB (228 words) - 11:44, 5 January 2021",https://en.wikipedia.org/wiki/Informatics_(disambiguation)
2453,Data access object,"In computer software, a data access object (DAO) is a pattern that provides an abstract interface to some type of database or other persistence mechanism","6 KB (732 words) - 01:59, 25 December 2020",https://en.wikipedia.org/wiki/Data_access_object
2454,Rayid Ghani,"Director of the Center for Data Science and Public Policy, Research Associate Professor in the Department of Computer Science, and a Senior Fellow at the","9 KB (816 words) - 04:09, 19 January 2021",https://en.wikipedia.org/wiki/Rayid_Ghani
2455,Altmetric,"Altmetric, or altmetric.com, is a data science company that tracks where published research is mentioned online, and provides tools and services to institutions","11 KB (952 words) - 12:14, 9 March 2021",https://en.wikipedia.org/wiki/Altmetric
2456,IPython,"expand and enhance open-source software for scientific computing and data science"". Retrieved 13 August 2015. ""Recent Software System Award News"". ""Jupyter","12 KB (1,008 words) - 09:11, 1 May 2021",https://en.wikipedia.org/wiki/IPython
2457,Glossary of artificial intelligence,"""The key word in 'Data Science' is not Data, it is Science"". Simply Statistics. Hayashi, Chikio (1 January 1998). ""What is Data Science? Fundamental Concepts","233 KB (25,558 words) - 02:13, 21 April 2021",https://en.wikipedia.org/wiki/Glossary_of_artificial_intelligence
2458,Wes McKinney,"Python for Data Analysis. http://wesmckinney.com/blog/announcing-ursalabs/ Kopf, Dan. ""Meet the man behind the most important tool in data science"", Quartz","6 KB (607 words) - 20:37, 14 January 2021",https://en.wikipedia.org/wiki/Wes_McKinney
2459,List of in-memory databases,"4 October 2018. ""Announcing OmniSci 4.8: Bridging the Analytics and Data Science Chasm"". 15 Aug 2019. Enea Adds Fine-Grain Locking and Cascaded Deletes","15 KB (177 words) - 05:34, 7 February 2021",https://en.wikipedia.org/wiki/List_of_in-memory_databases
2460,Deborah Berebichez,"Mexican physicist, data scientist, TV host, educator and entrepreneur who dedicates her career to promoting education in science, technology, engineering","14 KB (1,174 words) - 10:34, 27 December 2020",https://en.wikipedia.org/wiki/Deborah_Berebichez
2461,Acetonitrile (data page),This page provides supplementary chemical data on acetonitrile. The handling of this chemical may incur notable safety precautions. It is highly recommend,"13 KB (232 words) - 18:59, 14 November 2019",https://en.wikipedia.org/wiki/Acetonitrile_(data_page)
2462,Jeannette Wing,"Avanessians Director of the Data Science Institute at Columbia University, where she is also a professor of computer science. Until June 30, 2017, she was","9 KB (728 words) - 04:20, 9 April 2021",https://en.wikipedia.org/wiki/Jeannette_Wing
2463,Renaissance Computing Institute,challenges in several focus areas: data science and cyberinfrastructure; environmental sciences; and biomedical and health sciences. RENCI was founded in January,"29 KB (3,895 words) - 22:04, 3 August 2020",https://en.wikipedia.org/wiki/Renaissance_Computing_Institute
2464,Bin Yu,"work has focused on solidifying a vision for data science, including a framework for veridical data science and a framework for interpretable machine learning","10 KB (650 words) - 17:21, 23 April 2021",https://en.wikipedia.org/wiki/Bin_Yu
2465,Datascope Analytics,"realized the lodes that could be extracted from data science. In addition to analyzing massive amounts of data, the firm builds useful tools for people, organizations","5 KB (561 words) - 08:54, 17 February 2020",https://en.wikipedia.org/wiki/Datascope_Analytics
2466,Data commingling,"Data commingling, in computer science, occurs when different items or kinds of data are stored in such a way that they become commonly accessible when","2 KB (232 words) - 02:45, 17 December 2015",https://en.wikipedia.org/wiki/Data_commingling
2467,Data General,"Dictionary of Acronyms in Library and Information Sciences. ISBN 3110957825. Interactive Data Entry/Access (Data General Corp. - US) IDEA Eriksen, Denise C.","40 KB (5,512 words) - 17:57, 18 April 2021",https://en.wikipedia.org/wiki/Data_General
2468,Grace Y. Yi,"Ontario where she currently holds a Tier I Canada Research Chair in Data Science. She was a professor at the University of Waterloo, Canada, where she","5 KB (507 words) - 07:41, 19 March 2021",https://en.wikipedia.org/wiki/Grace_Y._Yi
2469,Tamara Broderick,"robustness at scale Machine; star, Data Science Location: 1A 06/07 Level: Intermediate Secondary topics: Hardcore Data Science Tamara BroderickAverage. ""Speaker:","11 KB (953 words) - 09:14, 23 November 2020",https://en.wikipedia.org/wiki/Tamara_Broderick
2470,Julia Kempe,in quantum computing. She is currently the Director of the Center for Data Science at NYU and Professor at the Courant Institute Kempe was born in East,"8 KB (741 words) - 09:38, 4 April 2021",https://en.wikipedia.org/wiki/Julia_Kempe
2471,Helmholtz Zentrum München,Biology and Disease Helmholtz Research School of Radiation Science Munich School for Data Science Official website Coordinates: 48°13′21″N 11°35′36″E﻿ / ﻿48,"5 KB (375 words) - 21:58, 16 February 2021",https://en.wikipedia.org/wiki/Helmholtz_Zentrum_M%C3%BCnchen
2472,Data pre-processing,"Data preprocessing is an important step in the data mining process. The phrase ""garbage in, garbage out"" is particularly applicable to data mining and","9 KB (1,048 words) - 03:05, 7 April 2021",https://en.wikipedia.org/wiki/Data_pre-processing
2473,The Carpentries,"and data science skills to researchers through instructional workshops. The Carpentries is made up of three programs areas: Software Carpentry, Data Carpentry","9 KB (854 words) - 18:28, 4 May 2021",https://en.wikipedia.org/wiki/The_Carpentries
2474,Architects' Data,"Machine, retrieved 21 February 2012 Neufert Ernst and Peter, Architects' data, 3rd English Edition, Blackwell Sciences Neufert Foundation: About the book","3 KB (301 words) - 08:42, 3 September 2020",https://en.wikipedia.org/wiki/Architects%27_Data
2475,Seoul National University,College of Pharmacy College of Veterinary Medicine Graduate School of Data Science Graduate School of Public Health Graduate School of Public Administration,"41 KB (4,227 words) - 12:32, 25 April 2021",https://en.wikipedia.org/wiki/Seoul_National_University
2476,Environmental science,"chemistry, plant science, zoology, mineralogy, oceanography, limnology, soil science, geology and physical geography, and atmospheric science) to the study","12 KB (1,288 words) - 12:18, 1 April 2021",https://en.wikipedia.org/wiki/Environmental_science
